movie,image,movie_type,annot_group,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,sum,exp_sum,intensity1,intensity2,intensity3,intensity4,intensity5,intensity_mean,intensity_sd
PiratesOfCaribbeanHM,pirates_23_201929_81.jpg,H,4,1.62,1.78,0.0,0.48,0.62,0.68,0.01,0.38,0.99,2.01,0.0,0.0,0.0,0.0,0.24,0.0,0.0,8.81,0.0459765286014914,2,4,5,6,2,3.8,1.6
PiratesOfCaribbeanHM,pirates_29_114545_24.jpg,H,4,1.22,0.12,0.0,0.0,0.86,0.4,0.0,2.03,1.03,0.9,0.0,1.56,0.0,0.01,0.1,0.63,0.0,8.86,0.0357759601798077,2,5,3,4,3,3.4,1.019803902718557
PiratesOfCaribbeanHM,pirates_51_196540_177.jpg,H,1,1.61,1.28,1.04,0.0,0.0,0.0,0.0,0.84,0.0,0.43,0.58,2.16,0.23,0.0,0.0,0.0,0.81,8.98,0.0442177380025382,3,2,2,2,4,2.6,0.8
PiratesOfCaribbeanHM,pirates_31_6049_158.jpg,H,2,1.26,0.96,0.46,0.39,0.34,0.79,0.17,0.0,0.29,0.49,0.59,0.0,1.53,0.56,0.68,0.04,0.44,8.989999999999998,0.0461725922946014,1,1,2,2,2,1.6,0.4898979485566356
PiratesOfCaribbeanHM,pirates_31_70233_69.jpg,H,3,0.34,0.0,0.27,0.0,0.66,0.0,0.83,2.18,0.0,0.0,1.68,1.6,0.57,0.83,0.0,0.05,0.28,9.29,0.0374882826671173,3,3,6,2,6,4.0,1.6733200530681511
PiratesOfCaribbeanHM,pirates_34_66529_106.jpg,H,5,0.67,0.0,0.0,0.0,1.25,0.42,1.14,1.34,0.0,0.09,1.12,1.75,0.84,0.17,0.0,1.09,0.0,9.88,0.0451971963679315,2,3,3,2,6,3.2,1.469693845669907
PiratesOfCaribbeanHM,pirates_32_80697_60.jpg,H,1,0.97,0.0,0.11,1.64,0.03,0.43,0.12,1.65,0.0,1.66,0.55,0.03,1.06,0.0,1.12,0.54,0.0,9.91,0.0438185308308307,2,2,3,2,3,2.4,0.4898979485566356
PiratesOfCaribbeanHM,pirates_35_114545_46.jpg,H,3,0.75,0.37,0.0,0.0,1.14,0.6,0.06,2.24,1.66,0.09,0.0,1.75,0.0,0.39,0.14,0.81,0.0,10.000000000000002,0.0411992019932354,2,3,7,4,6,4.4,1.8547236990991407
PiratesOfCaribbeanHM,pirates_48_197265_3.jpg,H,5,1.75,2.09,0.33,1.3,0.0,0.0,0.0,0.03,0.0,0.1,0.67,2.35,0.42,0.37,0.0,0.63,0.0,10.04,0.0556674879586351,3,5,2,5,6,4.2,1.469693845669907
PiratesOfCaribbeanHM,pirates_52_153561_19.jpg,H,8,1.38,0.19,0.64,0.55,0.63,0.78,0.0,0.46,0.0,0.33,1.09,2.49,0.0,0.06,0.32,1.18,0.0,10.1,0.0521056178187389,4,3,4,6,5,4.4,1.0198039027185568
PiratesOfCaribbeanHM,pirates_61_115017_126.jpg,H,4,0.61,1.47,0.65,1.18,0.0,0.0,0.0,0.0,0.0,1.02,0.57,1.93,0.0,0.0,0.34,1.52,0.91,10.2,0.0545960746305047,5,5,7,6,4,5.4,1.019803902718557
PiratesOfCaribbeanHM,pirates_53_147099_28.jpg,H,6,0.0,0.0,0.0,0.49,0.52,3.52,0.0,2.24,0.79,1.13,0.73,0.28,0.34,0.0,0.0,0.0,0.22,10.260000000000002,0.0468146155604568,2,1,5,2,4,2.8,1.469693845669907
PiratesOfCaribbeanHM,pirates_29_146308_24.jpg,H,6,0.86,0.31,1.29,0.23,0.0,0.0,0.0,0.62,0.0,0.0,1.58,1.43,0.0,1.56,0.0,1.43,1.22,10.53,0.0534062976496788,2,1,3,5,3,2.8,1.32664991614216
PiratesOfCaribbeanHM,pirates_42_68001_109.jpg,H,4,2.03,2.07,0.65,0.9,0.0,0.0,0.15,0.13,0.0,0.54,0.53,0.53,0.0,0.0,1.09,1.27,0.78,10.67,0.0569379539009998,5,4,7,6,3,5.0,1.4142135623730951
PiratesOfCaribbeanHM,pirates_46_130041_37.jpg,H,9,1.96,0.2,0.0,1.5,0.0,0.0,0.0,1.04,0.88,1.81,0.71,2.38,0.0,0.22,0.0,0.35,0.0,11.05,0.0559847967585152,1,5,4,2,1,2.6,1.624807680927192
PiratesOfCaribbeanHM,pirates_42_117665_112.jpg,H,8,1.83,0.25,1.61,1.3,0.58,1.01,0.26,1.4,0.14,0.37,0.5,0.0,0.0,0.62,0.59,0.0,0.73,11.19,0.0516582908679614,1,3,2,2,3,2.2,0.7483314773547882
PiratesOfCaribbeanHM,pirates_55_114545_174.jpg,H,2,1.33,0.39,0.0,1.01,0.78,0.0,0.0,1.7,1.29,2.67,0.09,1.54,0.27,0.17,0.07,0.0,0.0,11.31,0.0532245345689538,2,2,3,2,4,2.6,0.8
PiratesOfCaribbeanHM,pirates_50_145844_23.jpg,H,6,2.94,0.98,2.1,0.0,0.0,0.06,0.0,0.98,0.06,0.0,1.67,1.19,1.1,0.0,0.0,0.0,0.47,11.55,0.0605496342959607,3,1,4,2,3,2.6,1.019803902718557
PiratesOfCaribbeanHM,pirates_62_80697_70.jpg,H,2,1.16,0.0,0.22,1.53,0.44,1.33,0.5,2.27,0.0,0.41,1.47,0.23,1.12,0.0,0.33,0.51,0.08,11.6,0.049022817050402,2,2,3,4,2,2.6,0.8
PiratesOfCaribbeanHM,pirates_28_44121_83.jpg,H,10,1.9,0.69,1.13,0.0,0.03,0.0,0.64,2.58,0.05,0.45,0.6,0.0,0.57,0.0,0.43,0.48,2.22,11.77,0.0496175958035816,1,3,1,4,2,2.2,1.16619037896906
PiratesOfCaribbeanHM,pirates_57_6049_40.jpg,H,10,1.19,0.8,0.45,0.59,0.47,0.52,0.39,0.24,0.3,0.79,0.44,0.0,0.97,0.49,2.04,1.59,0.8,12.07,0.0622383942363892,2,5,2,4,2,3.0,1.2649110640673518
PiratesOfCaribbeanHM,pirates_49_201473_80.jpg,H,3,0.0,0.55,0.25,0.37,0.69,0.0,1.85,2.62,0.0,0.61,0.0,0.0,0.49,0.03,2.73,2.12,0.0,12.310000000000002,0.0549084191127782,3,3,6,5,7,4.8,1.6
PiratesOfCaribbeanHM,pirates_60_70719_123.jpg,H,10,0.72,0.0,0.2,0.0,1.07,1.7,2.34,1.71,0.0,1.91,0.75,0.0,0.0,0.73,0.79,0.09,0.33,12.339999999999998,0.0583128880445023,2,4,3,5,4,3.6,1.019803902718557
PiratesOfCaribbeanHM,pirates_54_183633_82.jpg,H,10,0.78,0.04,1.97,0.35,0.0,1.28,0.31,1.1,0.0,0.0,1.78,2.19,0.09,0.28,0.5,1.68,0.04,12.39,0.0624462353928346,3,3,3,5,3,3.4,0.8
PiratesOfCaribbeanHM,pirates_74_114545_109.jpg,H,3,1.43,0.17,0.0,0.55,1.08,0.27,0.0,1.81,1.36,2.25,0.0,2.1,0.25,0.82,0.0,0.45,0.0,12.54,0.0589530389023522,4,3,2,4,5,3.6,1.019803902718557
PiratesOfCaribbeanHM,pirates_51_44121_80.jpg,H,9,2.6,0.96,1.88,0.0,0.19,0.0,0.59,1.63,0.31,0.95,0.41,0.0,1.46,0.0,0.51,0.0,1.33,12.82,0.0617522944851663,2,3,4,2,2,2.6,0.8
PiratesOfCaribbeanHM,pirates_73_143802_133.jpg,H,5,1.89,1.33,1.14,1.49,0.39,0.06,0.0,0.28,0.0,1.19,0.54,1.63,0.48,0.56,0.7,1.32,0.32,13.32,0.0698118030692779,4,5,4,4,6,4.6,0.8
PiratesOfCaribbeanHM,pirates_66_89561_85.jpg,H,9,2.51,1.93,0.0,0.0,1.3,0.0,0.0,2.07,0.9,2.52,0.37,1.04,0.0,0.19,0.68,0.0,0.0,13.509999999999996,0.0650706829654571,3,6,5,4,6,4.8,1.16619037896906
PiratesOfCaribbeanHM,pirates_43_75811_7.jpg,H,8,1.2,0.68,1.66,0.0,0.0,0.0,0.43,1.4,0.0,1.98,1.34,1.44,0.72,0.0,0.37,2.21,0.24,13.67,0.0674034398625936,7,7,7,3,5,5.8,1.6
PiratesOfCaribbeanHM,pirates_75_201929_55.jpg,H,8,1.36,1.66,0.07,0.55,1.54,1.36,0.29,1.33,2.49,1.22,0.0,0.0,0.0,0.0,1.93,0.0,0.0,13.8,0.0697199469225313,7,7,5,5,6,6.0,0.8944271909999159
PiratesOfCaribbeanHM,pirates_80_68001_45.jpg,H,5,1.69,1.64,2.43,1.02,0.0,0.48,0.99,0.31,0.0,1.45,0.23,0.78,0.0,0.0,1.0,1.08,0.78,13.88,0.0740320724906405,4,7,4,2,5,4.4,1.624807680927192
PiratesOfCaribbeanHM,pirates_59_80337_108.jpg,H,2,1.34,0.9,0.0,2.16,0.73,1.46,0.11,0.05,0.0,0.0,0.54,1.15,2.51,1.01,1.06,0.84,0.09,13.95,0.0764654268205305,5,5,5,4,3,4.4,0.8
PiratesOfCaribbeanHM,pirates_69_11097_35.jpg,H,6,0.0,1.02,0.0,0.0,0.27,0.0,0.08,1.9,0.0,0.0,2.91,1.34,0.0,0.0,2.45,3.6,0.61,14.179999999999998,0.0755751131613624,6,3,4,6,4,4.6,1.2
PiratesOfCaribbeanHM,pirates_83_70719_19.jpg,H,10,0.11,0.0,0.13,1.05,1.46,0.46,1.45,1.82,0.0,2.19,0.99,0.07,0.0,2.15,1.71,0.05,0.85,14.49,0.0700640365199966,4,4,3,4,3,3.6,0.4898979485566356
PiratesOfCaribbeanHM,pirates_68_44353_54.jpg,H,3,2.33,0.0,2.58,0.49,1.53,0.0,1.12,1.29,0.46,0.6,0.5,0.0,0.69,0.85,2.17,0.08,0.0,14.69,0.0753732055557757,4,4,4,6,7,5.0,1.2649110640673518
PiratesOfCaribbeanHM,pirates_65_25739_0.jpg,H,7,1.62,0.0,1.35,0.62,2.08,2.86,0.0,1.0,0.0,0.0,0.54,0.96,0.27,0.48,0.64,2.32,0.0,14.740000000000002,0.0781610354858444,2,5,5,4,6,4.4,1.3564659966250536
PiratesOfCaribbeanHM,pirates_81_113449_84.jpg,H,3,1.09,1.41,0.0,2.51,0.0,0.5,0.0,1.0,0.0,0.29,1.71,1.7,0.0,0.72,1.12,2.98,0.0,15.03,0.0804796344804918,5,4,4,7,7,5.4,1.3564659966250536
PiratesOfCaribbeanHM,pirates_64_154618_53.jpg,H,5,0.56,0.0,1.06,0.47,1.42,1.4,0.85,1.12,0.0,0.0,3.32,0.28,2.6,0.0,1.14,1.2,0.0,15.419999999999998,0.0823579251803572,2,5,4,4,4,3.8,0.9797958971132712
PiratesOfCaribbeanHM,pirates_77_172061_4.jpg,H,6,1.42,0.84,1.16,0.0,2.16,2.13,0.62,0.41,0.71,0.32,1.17,0.78,0.4,0.0,1.15,1.39,1.28,15.94,0.084279013869284,1,1,1,1,1,1.0,0.0
PiratesOfCaribbeanHM,pirates_80_17073_193.jpg,H,5,1.73,0.0,0.36,1.38,1.11,1.94,0.31,3.27,0.48,0.0,1.44,1.5,0.33,0.0,1.27,1.07,0.0,16.189999999999998,0.0699621117888193,2,5,3,3,4,3.4,1.019803902718557
PiratesOfCaribbeanHM,pirates_76_183633_8.jpg,H,3,2.0,0.62,1.12,1.77,0.0,0.0,1.44,0.0,0.0,0.79,2.62,1.3,1.27,0.41,0.93,0.0,2.03,16.3,0.091078218003099,3,1,2,2,7,3.0,2.097617696340304
PiratesOfCaribbeanHM,pirates_63_153561_8.jpg,H,2,0.65,0.0,0.55,0.0,2.58,1.82,0.28,2.43,1.65,1.09,0.69,1.63,0.52,0.0,1.97,1.22,0.0,17.080000000000002,0.0815174918847524,4,4,4,4,4,4.0,0.0
PiratesOfCaribbeanHM,pirates_68_44545_55.jpg,H,7,0.13,0.0,3.35,0.72,2.17,3.67,2.2,1.66,0.0,0.0,1.72,1.98,0.0,0.53,0.0,1.27,0.25,19.65,0.1097534325250742,1,5,4,6,5,4.2,1.7204650534085255
QuantumOfSolaceHM,quantum_20_74929_62.jpg,H,6,0.19,0.0,0.82,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.73,0.77,0.07,0.0,0.0,0.0,0.35,3.31,0.014761172592185,2,1,3,3,3,2.4,0.8
QuantumOfSolaceHM,quantum_33_74953_53.jpg,H,6,0.33,0.0,0.63,0.0,0.0,0.0,0.0,1.36,0.28,0.0,0.68,0.03,0.0,0.0,0.0,0.0,0.2,3.5100000000000007,0.0106516955802042,4,2,4,3,4,3.4,0.8
QuantumOfSolaceHM,quantum_15_127466_123.jpg,H,9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.67,0.13,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.8,3.86,0.0178946427965416,1,3,3,3,3,2.6,0.8000000000000002
QuantumOfSolaceHM,quantum_8_143913_59.jpg,H,2,0.0,0.0,0.23,0.74,0.23,0.75,0.24,0.0,0.0,0.3,0.54,0.0,0.34,0.57,0.0,0.0,0.0,3.94,0.0195721165023868,2,2,2,2,4,2.4,0.8
QuantumOfSolaceHM,quantum_0_75777_27.jpg,H,5,0.77,0.02,0.36,0.01,0.0,0.0,0.0,0.35,0.0,0.0,0.65,0.0,0.0,0.0,0.93,0.95,0.0,4.04,0.0188187635474249,1,2,3,7,3,3.2,2.039607805437114
QuantumOfSolaceHM,quantum_9_75314_62.jpg,H,2,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.66,1.03,0.0,0.0,0.0,0.83,0.0,4.13,0.0174263700539889,2,3,4,1,2,2.4,1.019803902718557
QuantumOfSolaceHM,quantum_0_139835_19.jpg,H,3,0.09,0.0,1.54,0.0,0.87,0.29,0.0,0.87,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.32,4.590000000000001,0.0194029734145604,2,2,4,2,3,2.6,0.8
QuantumOfSolaceHM,quantum_14_139858_3.jpg,H,4,0.28,0.0,1.61,0.0,0.72,0.9,0.0,0.85,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.22,4.74,0.0204055681043378,2,4,5,6,3,4.0,1.4142135623730951
QuantumOfSolaceHM,quantum_18_105969_110.jpg,H,5,1.13,1.67,0.48,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.1,0.01,0.13,0.03,0.0,0.0,5.19,0.027406805960752,1,1,3,1,5,2.2,1.6
QuantumOfSolaceHM,quantum_11_53291_38.jpg,H,2,0.0,0.0,1.11,0.0,0.14,0.0,0.09,2.03,0.05,0.13,0.8,0.0,0.0,0.0,0.0,0.95,0.0,5.3,0.0168095891581721,2,3,2,2,6,3.0,1.5491933384829668
QuantumOfSolaceHM,quantum_34_106289_104.jpg,H,4,1.25,1.44,0.96,1.04,0.0,0.28,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,5.449999999999999,0.0286879540986898,1,4,5,6,3,3.8,1.7204650534085253
QuantumOfSolaceHM,quantum_14_127265_77.jpg,H,9,0.84,0.93,0.0,0.07,0.22,0.0,0.0,0.21,1.26,0.32,0.14,0.0,0.21,0.0,0.13,0.69,0.65,5.67,0.027853454335467,2,3,4,3,4,3.2,0.7483314773547882
QuantumOfSolaceHM,quantum_19_115971_109.jpg,H,10,0.01,0.0,0.0,0.0,0.33,0.87,0.31,0.8,0.07,0.03,1.6,0.43,1.6,0.0,0.04,0.02,0.0,6.109999999999999,0.0282512164670202,4,4,2,2,2,2.8,0.9797958971132712
QuantumOfSolaceHM,quantum_13_122353_28.jpg,H,1,0.45,0.0,0.0,0.76,0.58,0.0,0.0,1.67,1.54,0.0,0.0,0.0,0.56,0.0,0.63,0.0,0.0,6.19,0.0234118066353228,4,4,5,3,3,3.8,0.7483314773547882
QuantumOfSolaceHM,quantum_1_107041_62.jpg,H,9,0.09,0.0,2.13,0.68,0.48,0.0,0.0,0.71,0.0,0.47,0.31,0.46,0.6,0.0,0.12,0.0,0.41,6.459999999999999,0.0304019372773322,1,5,3,2,3,2.8,1.32664991614216
QuantumOfSolaceHM,quantum_39_72513_96.jpg,H,4,1.0,0.0,1.55,1.27,0.0,0.0,0.22,0.96,0.0,1.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,6.72,0.0304822878392562,1,2,3,2,2,2.0,0.6324555320336759
QuantumOfSolaceHM,quantum_21_145225_32.jpg,H,8,0.0,0.0,1.12,0.0,0.26,0.24,0.96,0.37,0.23,1.87,0.5,0.0,1.11,0.1,0.0,0.0,0.0,6.760000000000001,0.0338846341824464,1,3,2,1,4,2.2,1.16619037896906
QuantumOfSolaceHM,quantum_4_41145_96.jpg,H,9,0.65,0.0,0.61,0.11,0.0,1.62,0.64,1.42,0.41,0.86,0.0,0.0,0.45,0.0,0.0,0.0,0.0,6.770000000000001,0.0277068717939385,1,2,2,2,1,1.6,0.4898979485566356
QuantumOfSolaceHM,quantum_74_143500_85.jpg,H,10,0.0,0.0,0.0,0.0,0.86,2.4,0.0,0.0,0.0,0.0,3.24,0.58,0.0,0.0,0.0,0.0,0.0,7.08,0.0432655476375182,2,4,2,1,1,2.0,1.095445115010332
QuantumOfSolaceHM,quantum_8_24882_52.jpg,H,8,0.0,0.0,0.0,1.15,1.21,0.65,0.71,1.92,0.31,0.0,0.67,0.0,0.0,0.0,0.0,0.47,0.0,7.089999999999999,0.02658619518345,2,4,4,6,5,4.2,1.32664991614216
QuantumOfSolaceHM,quantum_5_113681_70.jpg,H,1,0.0,0.0,1.51,0.14,0.0,0.58,0.75,1.59,0.0,0.0,1.69,0.95,0.0,0.0,0.0,0.0,0.0,7.21,0.0300565240659298,3,2,3,2,5,3.0,1.095445115010332
QuantumOfSolaceHM,quantum_3_39001_6.jpg,H,5,0.89,0.0,0.15,1.58,0.0,0.0,0.0,1.68,0.05,0.0,0.81,0.06,1.32,0.0,0.12,0.3,0.51,7.47,0.0303707962454133,2,2,3,6,3,3.2,1.469693845669907
QuantumOfSolaceHM,quantum_31_55034_21.jpg,H,3,0.39,0.0,0.11,0.23,0.0,0.09,0.55,1.37,0.0,1.06,0.35,0.0,0.0,0.73,0.32,2.28,0.12,7.6,0.0333909962394084,4,3,6,4,6,4.6,1.2
QuantumOfSolaceHM,quantum_40_127466_100.jpg,H,8,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.69,0.2,1.02,3.56,0.21,0.72,0.0,0.17,0.0,0.85,7.629999999999999,0.0415540243333907,1,1,2,3,3,2.0,0.8944271909999159
QuantumOfSolaceHM,quantum_27_111513_95.jpg,H,7,1.87,1.68,0.0,0.23,0.0,0.0,0.0,0.06,0.0,0.81,0.0,1.55,0.32,0.0,0.0,0.41,0.85,7.78,0.0417976964108308,3,4,4,2,3,3.2,0.7483314773547882
QuantumOfSolaceHM,quantum_37_113681_113.jpg,H,5,0.14,0.11,1.99,0.0,0.04,0.0,0.87,1.21,0.0,0.69,1.34,1.39,0.07,0.0,0.0,0.0,0.0,7.85,0.035947006268366,2,4,4,2,3,3.0,0.8944271909999159
QuantumOfSolaceHM,quantum_6_34170_1.jpg,H,4,0.5,0.0,0.0,0.72,0.28,0.0,0.0,1.74,1.06,0.86,0.83,1.02,0.0,0.0,0.0,0.0,0.92,7.9300000000000015,0.0317789071666912,4,4,5,5,4,4.4,0.4898979485566356
QuantumOfSolaceHM,quantum_38_73985_67.jpg,H,6,1.16,0.2,0.0,0.26,0.89,0.0,0.5,1.52,0.0,0.0,1.83,1.25,0.5,0.0,0.0,0.0,0.0,8.11,0.0349815552979015,3,3,5,2,3,3.2,0.9797958971132712
QuantumOfSolaceHM,quantum_23_143177_77.jpg,H,1,0.32,0.0,0.3,0.72,0.52,1.67,1.09,0.91,0.0,0.4,0.6,0.0,0.86,0.09,0.0,0.79,0.0,8.27,0.0381322419386853,1,3,2,3,6,3.0,1.6733200530681511
QuantumOfSolaceHM,quantum_53_53125_118.jpg,H,10,0.06,0.0,0.0,0.0,1.05,0.0,0.49,1.22,1.5,2.39,1.13,0.0,0.0,0.0,0.87,0.0,0.0,8.71,0.0413025421832144,3,4,3,4,3,3.4,0.4898979485566356
QuantumOfSolaceHM,quantum_30_24882_66.jpg,H,9,0.0,0.55,0.0,0.85,1.34,0.91,0.82,1.31,0.45,0.0,0.84,0.0,0.0,0.0,0.95,0.75,0.0,8.770000000000001,0.0384762710924084,2,6,5,3,3,3.8,1.469693845669907
QuantumOfSolaceHM,quantum_41_52453_76.jpg,H,9,1.39,0.0,1.17,0.66,1.45,0.0,0.31,0.48,0.62,0.0,1.55,0.0,1.15,0.0,0.0,0.0,0.0,8.78,0.0442353221647417,2,4,4,3,3,3.2,0.7483314773547882
QuantumOfSolaceHM,quantum_61_75889_62.jpg,H,8,0.82,0.05,1.63,0.0,0.17,1.55,0.15,0.0,0.0,0.25,1.18,0.0,0.0,0.6,0.21,1.96,0.27,8.84,0.0476649459348918,1,3,1,5,3,2.6,1.4966629547095769
QuantumOfSolaceHM,quantum_16_94961_10.jpg,H,6,0.54,0.0,0.0,0.47,0.68,0.18,0.7,2.75,0.48,0.0,1.13,0.1,1.25,0.0,0.0,0.0,0.57,8.850000000000001,0.0311709678794944,1,2,3,1,3,2.0,0.8944271909999159
QuantumOfSolaceHM,quantum_50_87065_47.jpg,H,3,0.0,0.0,0.0,0.86,0.23,0.09,0.0,1.79,0.71,0.53,1.14,0.0,0.0,0.4,1.27,2.06,0.0,9.08,0.0389643353222255,5,4,6,6,7,5.6,1.0198039027185568
QuantumOfSolaceHM,quantum_59_71129_77.jpg,H,10,0.77,0.0,2.55,1.34,0.16,0.0,0.36,0.07,0.02,0.71,0.5,0.0,1.76,0.34,0.0,0.0,0.57,9.15,0.049916647490355,2,3,1,1,1,1.6,0.8
QuantumOfSolaceHM,quantum_36_103209_68.jpg,H,1,0.63,0.67,2.27,0.0,0.0,0.0,0.96,0.54,0.0,0.0,0.82,0.02,0.0,0.0,1.73,1.62,0.0,9.260000000000002,0.0480606061365496,7,5,4,2,6,4.8,1.7204650534085253
QuantumOfSolaceHM,quantum_25_115971_22.jpg,H,10,0.0,0.0,0.0,0.44,0.26,1.22,0.66,2.0,0.0,0.0,1.71,0.02,1.89,0.0,0.59,0.5,0.0,9.29,0.0391683810623431,5,3,4,4,2,3.6,1.019803902718557
QuantumOfSolaceHM,quantum_57_111537_93.jpg,H,5,2.02,1.55,0.0,2.09,0.0,0.0,0.0,0.38,0.0,1.44,0.03,1.8,0.0,0.0,0.0,0.0,0.0,9.31,0.0506737429246899,2,6,4,5,4,4.2,1.32664991614216
QuantumOfSolaceHM,quantum_33_122353_62.jpg,H,2,0.65,0.0,0.0,0.74,1.24,0.0,0.0,1.89,2.69,0.0,0.0,0.0,0.53,0.0,1.17,0.27,0.19,9.37,0.0414675839270475,4,4,5,3,5,4.2,0.7483314773547882
QuantumOfSolaceHM,quantum_26_41401_20.jpg,H,6,0.4,0.01,1.44,0.44,0.0,2.46,0.64,2.01,0.56,0.1,0.09,0.0,0.91,0.0,0.0,0.32,0.0,9.38,0.0401424960930321,1,2,3,1,4,2.2,1.16619037896906
QuantumOfSolaceHM,quantum_35_105489_35.jpg,H,6,2.16,1.98,0.47,0.91,0.2,1.18,0.0,0.53,0.05,0.34,0.0,0.26,0.0,0.12,1.2,0.0,0.0,9.4,0.0484954684783169,3,2,4,3,2,2.8,0.7483314773547882
QuantumOfSolaceHM,quantum_24_74721_78.jpg,H,7,0.81,0.24,1.15,0.0,1.44,0.8,0.66,1.05,0.06,0.35,0.91,1.1,0.84,0.0,0.0,0.0,0.04,9.45,0.0436135103380345,2,3,5,2,4,3.2,1.16619037896906
QuantumOfSolaceHM,quantum_82_53125_102.jpg,H,7,0.0,0.0,0.13,0.34,0.67,0.0,0.83,2.06,1.48,1.48,1.11,0.0,0.0,0.0,1.38,0.0,0.0,9.48,0.0394429927355965,5,4,4,3,4,4.0,0.6324555320336759
QuantumOfSolaceHM,quantum_84_71249_0.jpg,H,2,0.9,0.0,1.21,0.45,0.59,0.93,0.37,1.08,0.0,0.63,1.57,0.86,0.0,0.0,0.32,0.0,0.93,9.84,0.0454909217634567,4,4,3,2,3,3.2,0.7483314773547882
QuantumOfSolaceHM,quantum_32_113057_56.jpg,H,10,0.3,0.94,1.52,0.2,0.0,0.78,0.4,0.0,0.0,0.0,1.3,0.46,1.13,0.0,1.02,1.94,0.0,9.99,0.053281430407083,3,4,2,3,2,2.8,0.7483314773547882
QuantumOfSolaceHM,quantum_47_90762_35.jpg,H,3,0.36,0.0,1.11,0.6,1.63,1.79,0.33,0.0,0.0,0.0,2.2,0.56,0.0,0.84,0.0,0.0,0.59,10.01,0.0544621186593399,2,3,2,2,4,2.6,0.8
QuantumOfSolaceHM,quantum_44_106289_24.jpg,H,1,1.45,1.49,0.83,1.03,0.0,0.5,0.0,0.96,0.0,0.0,0.27,0.0,0.15,0.0,2.25,1.19,0.0,10.12,0.0499157863654792,3,4,4,2,4,3.4,0.8
QuantumOfSolaceHM,quantum_49_103209_78.jpg,H,10,0.42,0.56,1.38,0.01,0.0,0.34,0.64,0.68,0.0,0.0,1.01,0.0,0.26,0.0,2.69,2.28,0.0,10.269999999999998,0.0541380668000961,6,6,6,6,5,5.8,0.3999999999999999
QuantumOfSolaceHM,quantum_50_84266_71.jpg,H,2,0.0,0.0,0.42,0.0,0.63,0.86,0.77,1.42,0.71,2.22,1.13,0.82,0.0,0.18,0.0,1.17,0.1,10.43,0.0480056040720378,3,3,2,1,1,2.0,0.8944271909999159
QuantumOfSolaceHM,quantum_79_92092_49.jpg,H,5,0.0,0.0,0.75,1.31,0.0,1.08,0.39,0.0,0.0,0.0,2.43,0.93,3.61,0.0,0.0,0.0,0.0,10.5,0.0628900084961085,3,4,4,5,7,4.6,1.3564659966250536
QuantumOfSolaceHM,quantum_43_105633_35.jpg,H,5,1.99,1.66,1.2,0.44,0.02,0.61,0.0,0.34,0.0,1.04,0.0,0.29,0.0,0.0,2.1,1.1,0.0,10.79,0.0573880610353812,2,6,4,4,4,4.0,1.2649110640673518
QuantumOfSolaceHM,quantum_22_139570_13.jpg,H,10,0.13,0.0,0.97,0.0,1.69,0.0,0.0,1.69,1.65,0.91,0.5,0.0,0.0,0.65,1.61,0.0,1.19,10.99,0.0500265426686632,1,3,3,3,1,2.2,0.9797958971132712
QuantumOfSolaceHM,quantum_80_143468_62.jpg,H,4,2.57,2.47,0.0,0.0,0.52,1.27,0.0,0.0,0.0,0.0,2.66,0.45,0.0,0.0,0.0,0.0,1.09,11.03,0.064710027548172,3,4,1,4,4,3.2,1.16619037896906
QuantumOfSolaceHM,quantum_53_91793_90.jpg,H,8,0.06,0.0,1.43,0.38,1.24,1.59,0.94,0.73,0.0,2.06,0.52,0.49,0.96,0.53,0.0,0.18,0.0,11.11,0.0557120063005991,2,3,4,4,3,3.2,0.7483314773547882
QuantumOfSolaceHM,quantum_29_74609_36.jpg,H,7,0.0,0.0,0.87,1.07,0.06,1.78,0.48,0.61,0.0,1.27,1.09,0.08,1.45,0.16,0.73,0.38,1.1,11.13,0.0557553603370394,3,5,3,2,2,3.0,1.095445115010332
QuantumOfSolaceHM,quantum_60_41145_9.jpg,H,4,1.39,0.07,1.7,0.0,0.4,3.03,1.0,1.35,0.57,0.95,0.0,0.0,0.85,0.0,0.0,0.0,0.0,11.31,0.0563067012365993,3,3,5,5,2,3.6,1.2
QuantumOfSolaceHM,quantum_54_118754_117.jpg,H,5,0.16,0.85,1.23,0.0,0.85,0.51,1.25,0.83,0.0,1.3,0.0,0.56,0.48,0.0,1.88,1.3,0.3,11.500000000000004,0.0565947149352633,2,3,3,3,1,2.4,0.8
